#Software: Microsoft Internet Information Services 5.0
#Version: 1.0
#Date: 2004-12-19 00:01:21
#Fields: date time c-ip cs-username s-ip s-port cs-method cs-uri-stem cs-uri-query sc-status cs(User-Agent) 
2004-12-19 00:02:39 218.18.80.69 - 211.66.184.35 80 GET /institution/bwc/IMAGES/w1/mhq06.jpg - 404 Mozilla/4.0+(compatible;+MSIE+5.01;+Windows+NT+5.0)
2004-12-19 00:02:39 218.18.80.69 - 211.66.184.35 80 GET /institution/bwc/IMAGES/w1/mhq31.jpg - 404 Mozilla/4.0+(compatible;+MSIE+5.01;+Windows+NT+5.0)
2004-12-19 00:02:41 218.18.80.69 - 211.66.184.35 80 GET /institution/bwc/IMAGES/w1/mhq32.jpg - 404 Mozilla/4.0+(compatible;+MSIE+5.01;+Windows+NT+5.0)
2004-12-19 00:02:41 218.18.80.69 - 211.66.184.35 80 GET /institution/bwc/bak/各种火种扑救/new_page_1.files/image001.gif - 404 Mozilla/4.0+(compatible;+MSIE+5.01;+Windows+NT+5.0)
2004-12-19 00:02:42 218.18.80.69 - 211.66.184.35 80 GET /institution/bwc/IMAGES/w1/mhq34.jpg - 404 Mozilla/4.0+(compatible;+MSIE+5.01;+Windows+NT+5.0)
2004-12-19 00:02:42 218.18.80.69 - 211.66.184.35 80 GET /institution/bwc/IMAGES/w1/xfq35.jpg - 404 Mozilla/4.0+(compatible;+MSIE+5.01;+Windows+NT+5.0)
2004-12-19 00:02:44 218.18.80.69 - 211.66.184.35 80 GET /institution/bwc/IMAGES/w1/mhq41.jpg - 404 Mozilla/4.0+(compatible;+MSIE+5.01;+Windows+NT+5.0)
2004-12-19 00:02:44 218.18.80.69 - 211.66.184.35 80 GET /institution/bwc/IMAGES/w1/mhq42.jpg - 404 Mozilla/4.0+(compatible;+MSIE+5.01;+Windows+NT+5.0)
2004-12-19 00:02:45 218.18.80.69 - 211.66.184.35 80 GET /institution/bwc/IMAGES/w1/mhq43.jpg - 404 Mozilla/4.0+(compatible;+MSIE+5.01;+Windows+NT+5.0)
2004-12-19 00:02:45 218.18.80.69 - 211.66.184.35 80 GET /institution/bwc/IMAGES/w1/mhq44.jpg - 404 Mozilla/4.0+(compatible;+MSIE+5.01;+Windows+NT+5.0)
2004-12-19 00:02:47 218.18.80.69 - 211.66.184.35 80 GET /institution/bwc/IMAGES/w1/mhq45.jpg - 404 Mozilla/4.0+(compatible;+MSIE+5.01;+Windows+NT+5.0)
2004-12-19 00:02:48 172.16.101.52 - 211.66.184.35 80 GET /index.asp - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1)
2004-12-19 00:02:51 172.16.101.52 - 211.66.184.35 80 GET /all.css - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1)
2004-12-19 00:02:51 172.16.101.52 - 211.66.184.35 80 GET /images/head.jpg - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1)
2004-12-19 00:02:51 172.16.101.52 - 211.66.184.35 80 GET /images/index_r2_c1.jpg - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1)
2004-12-19 00:02:51 172.16.101.52 - 211.66.184.35 80 GET /images/index_r2_c3.jpg - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1)
2004-12-19 00:02:51 172.16.101.52 - 211.66.184.35 80 GET /images/index_r2_c4.jpg - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1)
2004-12-19 00:02:51 172.16.101.52 - 211.66.184.35 80 GET /images/index_r2_c7.jpg - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1)
2004-12-19 00:02:51 172.16.101.52 - 211.66.184.35 80 GET /images/index_r2_c12.jpg - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1)
2004-12-19 00:02:51 172.16.101.52 - 211.66.184.35 80 GET /images/index_r2_c13.jpg - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1)
2004-12-19 00:02:51 172.16.101.52 - 211.66.184.35 80 GET /images/index_r2_c14.jpg - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1)
2004-12-19 00:02:51 172.16.101.52 - 211.66.184.35 80 GET /images/index_r2_c15.jpg - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1)
2004-12-19 00:02:51 172.16.101.52 - 211.66.184.35 80 GET /images/index_r2_c18.jpg - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1)
2004-12-19 00:02:51 172.16.101.52 - 211.66.184.35 80 GET /images/index_r2_c20.jpg - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1)
2004-12-19 00:02:51 172.16.101.52 - 211.66.184.35 80 GET /images/index_r2_c22.jpg - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1)
2004-12-19 00:02:51 172.16.101.52 - 211.66.184.35 80 GET /images/index_r3_c1.jpg - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1)
2004-12-19 00:02:51 172.16.101.52 - 211.66.184.35 80 GET /images/spacer.gif - 304 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1)
